Date,Win Type,Artist,Template used,Outreach type,Linking URL,Point for,Domain Authority,Page Authority
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Initial,Antony Gormley,Supplemental-other (old),Primary,http://www.pipabradburydesign.com/index.php?p=4,Nicholas,9,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Initial,Antony Gormley,Supplemental-other (old),Primary,http://www.redshiftaa.com.au/the-one-liner/,Nicholas,16,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Initial,Sally Mann,Supplemental *,Primary,http://agendamadridfoto.com/archivo/fotografo/sally-mann/,Nicholas,15,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Initial,Antony Gormley,Supplemental-other (old),Primary,http://allertonoak.com/merseySights/NorthLiverpoolGC.html,Nicholas,21,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Initial,Jean Paul Gaultier,Supplemental-other (old),Primary,http://visual-therapy.com/blog/jean-paul-gaultier-exhibition-in-brooklyn/,Anthony,36,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Initial,Sally Mann,Supplemental *,Primary,http://millmanartclasses.weebly.com/photography.html,Nicholas,97,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Jean Paul Gaultier,Supplemental-other (old),Primary,http://www.beautyplus.es/perfumes/classique-intense-jean-paul-gaultier/,Anthony,12,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Initial,Sally Mann,Supplemental *,Primary,http://www.sandro.tv/blog/sally-mann-dans-lintimite-de-ses-enfants/,Nicholas,27,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Initial,Damien Hirst,Supplemental-1,Primary,http://www.ellaetcetera.com/2014_07_01_archive.html,Theo,19,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Banksy,Supplemental *,Primary,http://glantz.net/blog/a-tribute-to-street-art,Nicholas,38,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Banksy,Supplemental *,Primary,http://www.katrinaolson.ca/ko-and-mr-brainwash/,Nicholas,17,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Banksy,Supplemental *,Primary,http://www.katrinaolson.ca/ko-and-mr-brainwash/,Nicholas,17,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Jean Paul Gaultier,Supplemental-other (old),Primary,http://lajupettedejeannette.com/jj/couture-mode-shopping-bijoux/la-biographie-de-jean-paul-gaultier-par-elizabeth-gouslan.html,Anthony,25,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Andy Warhol,Supplemental-5-Artist-C,Primary,http://jfbelisle.com/2009/06/pork-and-beans-by-weezer-and-the-27-youtube-all-stars-still-growing-one-year-after/,Anthony,19,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Andy Warhol,Supplemental-5-Artist-C,Primary,http://www.autocarnet.gr/2011/02/nissan-esflow-video.html,Anthony,31,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Banksy,Supplemental *,Primary,http://maquiladoradesuenos.com/,Nicholas,32,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Initial,Sally Mann,Supplemental *,Primary,http://www.elizabethclarkphoto.com/fine-art-fridays-sally-mann/,Nicholas,21,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Initial,Anish Kapoor,Supplemental *,Primary,http://www.willemharbers.nl/info/,Nicholas,23,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Retna,Supplemental-other (old),Primary,http://cinefila.mx/2014/07/actualidad/oaxaca-y-el-color-de-sus-calles/,Anthony,22,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Initial,Anish Kapoor,Supplemental *,Primary,http://vphilipova.com/cuts/,Nicholas,11,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Jean Paul Gaultier,Supplemental-other (old),Primary,http://www.bonnibrodnick.com/2014/02/jean-paul-gaultier-from-sidewalk-to.html,Anthony,16,
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Marcel Duchamp,Supplemental *,Primary,http://www.literairnederland.nl/2010/05/09/recensie-de-bruid-van-marcel-duchamp-%E2%80%93-k-schippers/,Nicholas,44,1
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Banksy,Supplemental *,Primary,http://szavaiistvan.x3.hu/indexweboldalak.htm,Nicholas,52,14
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Jean Paul Gaultier,Supplemental-other (old),Primary,http://men.kapook.com/view42278.html,Anthony,70,27
Tue Jan 13 2015 00:00:00 GMT-0500 (EST),Follow-up,Andy Warhol,Supplemental-5-Artist-B,Primary,http://www.saltlakemagazine.com/blog/2012/03/30/warhol-foundation-grant-awarded-to-umoca/,Anthony,49,40
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Initial,Zaria Forman,Supplemental-1,Primary,http://www.oversodoinverso.com/pinturas-realistas-feitas-com-o-dedo/,Theo,41,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Follow-up,Jean Paul Gaultier,Supplemental-other (old),Primary,http://selfguide.org/style/fashion-guide/jean-paul-gaultier-2012-fall-collection/,Anthony,30,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Follow-up,David Hockney,Supplemental,Primary,http://zesveske.ba/,Mariko,19,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Follow-up,Claude Monet,Supplemental,Primary,http://www.lordraj.com/2012_05_01_archive.html,Mariko,17,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Initial,David Hockney,Supplemental,Primary,http://www.adayinmay.com/blog/category/inspiration-2/,Mariko,32,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Initial,Damien Hirst,Supplemental-1,Primary,http://www.upcottfarm.com/2012/10/verity/,Theo,19,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Follow-up,Claude Monet,Supplemental,Primary,http://www.floobynooby.com/ICG/photoenhancements.html,Mariko,24,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Initial,Andy Warhol,Supplemental-5-Artist-A,Primary,http://gevrilgroup.com/versace/gianni-versace-bio/,Anthony,33,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Follow-up,Claude Monet,Supplemental,Primary,http://www.landscapepainting.us/links/,Mariko,21,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Initial,Egon Schiele,Supplemental *,Primary,http://www.brunoschulz.org/pokrewni.htm,Nicholas,34,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Initial,Dan Colen,,Primary,http://www.kaluplinzystudio.com/,Nicholas,15,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Initial,Zaria Forman,Supplemental-1,Primary,http://thestacks.deadspin.com/a-fathers-small-hope-511740158,Theo,89,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Follow-up,Jill Greenberg,Supplemental-other (old),Primary,http://www.evphotosplace.nl/linken/,Anthony,14,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Initial,Anish Kapoor,Supplemental *,Primary,http://company.flipermag.com/2012/08/09/talltreeneye/,Nicholas,38,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Initial,Zaria Forman,Supplemental-1,Primary,http://www.tipp-am-donnerstag.de/tipp-am-donnerstag-nicht-nur-kreidefelsen-aus-eis/,Theo,17,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Initial,Zaria Forman,Supplemental-1,Primary,http://www.esplota.com/jamas-podras-creer-lo-que-hay-detras-de-estas-increibles-fotografias/,Theo,27,
Wed Jan 14 2015 00:00:00 GMT-0500 (EST),Follow-up,Banksy,Supplemental *,Primary,http://eccemulier.blogspot.nl/2006_09_01_archive.html,Nicholas,56,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Marina Abramovic,Supplemental-1,Primary,http://grapevine.is/culture/music/airwaves/grapevine-airwaves-2012/2012/10/10/michael-gira-and-the-ever-changing-goal-for-joy/,Theo,62,
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Zaria Forman,Supplemental-1,Primary,http://co2now.org/Current-CO2/Art-Nature-Planet/Zaria-Forman-ocean-ice-atmosphere.html,Theo,70,
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,David Hockney,Supplemental-other (old),Primary,keystoneschoolarthouse.weebly.com/ipads-in-the-art-room.html,Mariko,97,28
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,David Hockney,Supplemental-other (old),Primary,http://www.zesveske.ba/17_13/index.htm,Mariko,19,15
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Claude Monet,Supplemental,Primary,http://feng-shui-artist.net/links,Mariko,14,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,David Hockney,Supplemental-other (old),Primary,http://www.ohse-design.com/designakademie-tour/,Mariko,30,18
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Marina Abramovic,Supplemental-1,Primary,http://thelip.tv/episode/2012-sundance-film-festival-pt-4-matthew-akers-marina-abramovic-the-artist-is-present-david-france-how-to-survive-a-plague-jeremy-mendes-bear-71-joe-berlinger-paradise-lost-3-purgatory/,Theo,36,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,JR,Supplemental *,Primary,http://talataki.com/2013/09/28/der-streert-art-kuenstler-jr/,Theo,25,11
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Marina Abramovic,Supplemental-1,Primary,http://studioportebleu.com/category/blog/,Theo,13,17
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Claude Monet,Supplemental-1,Primary,http://prasinaloga.com/2013/10/18/monet-claude-paintings/,Mariko,1,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Claude Monet,Supplemental-1,Primary,http://prasinaloga.com/category/gallery/art/,Mariko,1,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,JR,Supplemental *,Primary,http://www.newsfotografia.com/news/5830/portiamo-inside-out-a-roma.html,Theo,36,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Damien Hirst,Supplemental-1,Primary,http://artjuice.net/damien-hirst-genie-art-contemporain-simple-businessman/,Theo,23,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Marina Abramovic,Supplemental-1,Primary,http://www.pignonfixe.com/showthread.php?tid=14408&pid=1915756#pid1915756,Theo,34,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Damien Hirst,Supplemental-1,Primary,http://www.pierluigivecchi.com/bad-boy/,Theo,9,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Zaria Forman,Supplemental-1,Primary,http://www.cambalacho.com/2014/12/a-arte-de-zaria-forman.html,Theo,36,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,JR,Supplemental *,Primary,,Theo,14,13
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Egon Schiele,Supplemental *,Primary,http://youareweare.com/art/of-absinthe-cigarrillos-luggage-labels-making-publicity-materials-for-music-for-moderns,Nicholas,15,14
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Roy Lichtenstein,Supplemental *,Primary,http://www.ashleyindc.com/2013/01/ai-weiwei-according-to-what-roy.html,Theo,31,14
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Andy Warhol,Supplemental-5-Artist-A,Primary,http://www.yurdigital.com/news/20140504/digital-art-andy-warhol-found,Anthony,33,
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Claude Monet,Supplemental,Primary,http://firstlightaa.org/blog/,Mariko,19,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Egon Schiele,Supplemental *,Primary,http://www.missgish.com/blog/inspiration-stanley-spencer-facing-the-modern-and-the-young-gods,Nicholas,19,11
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Marcel Duchamp,Supplemental *,Primary,http://stanslist.weebly.com/art-art-news-to-artists.html,Nicholas,97,29
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Marina Abramovic,Supplemental-1,Primary,http://retro.divarosa.com/2014_06_17_archive.html,Theo,16,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Jean Paul Gaultier,Supplemental-other (old),Primary,http://www.thestripedelephant.com/blog/2012/04/09/monday-style-quote-23/,Anthony,17,12
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Andy Warhol,Supplemental-5-Artist-C,Primary,http://diez.md/2013/08/06/in-direct-de-la-mormantul-lui-andy-warhol/,Anthony,37,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Jean Paul Gaultier,Supplemental-other (old),Primary,http://www.tootlafrance.ie/culture/paris-fashion-week-day-4,Anthony,22,12
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Dan Flavin,Supplemental-other (old),Primary,http://lamparasdecarton.com/ecodiseno-y-escultura/,Anthony,21,13
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Jean Paul Gaultier,Supplemental-other (old),Primary,http://affatshionista.com/2012/07/artpadsf-an-art-benefit/,Anthony,26,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Anish Kapoor,Supplemental *,Primary,http://magchild.com/2013/cool/ark-nova-inflatable-concert-hall-japan,Nicholas,13,14
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Henri Matisse,Reclamation-1,Primary,http://cmcdesignstudio.com/blog/matisse-cutouts/,Anthony,20,15
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Andy Warhol,Supplemental-5-Artist-A,Primary,http://culturetripper.com/beautiful-downtown-pittsburgh/,Anthony,34,15
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Jean Paul Gaultier,Supplemental-other (old),Primary,http://www.idocpreljocaj.org/fiche/biographie/jean-paul-gaultier-biographie,Anthony,29,12
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Primary,http://vivianarchy.com/2012/10/october-snapshots/,Nicholas,11,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Primary,http://www.denartny.com/body-painting/broken-column-after-frida/,Nicholas,28,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Primary,http://pghmurals.com/Gist-Street-Cut-Outs.cfm,Nicholas,20,15
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Marina Abramovic,Supplemental-1,Primary,http://www.infolio.es/,Theo,15,21
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Antony Gormley,Supplemental-other (old),Primary,http://www.talkitect.com/2009/11/in-studio-antony-gormleys-cutting-edge.html,Nicholas,29,14
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Marcel Duchamp,Supplemental *,Primary,http://www.thejackking.com/links/,Nicholas,11,17
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Banksy,Supplemental,Primary,http://casualmuse.com/,Nicholas,1,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Antony Gormley,Supplemental-other (old),Primary,http://eresfjord.no/mardalsfossen/,Nicholas,21,18
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Primary,http://happythought.co.uk/day-of-the-dead/make-paper-flower-headpiece,Nicholas,19,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Primary,http://www.clofo.com/Newsletters/C111122.htm,Nicholas,29,15
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Primary,http://artfullnessproject.org/kidart/,Nicholas,13,16
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Reclamation-1,Primary,http://kidindependent.com/2010/09/frida-kahlo-mexican-art/,Nicholas,35,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Reclamation-1,Primary,http://carolmillsartist.com/CarolMills/Resume.html,Nicholas,15,18
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Reclamation-1,Primary,http://www.jackieplier.com/Links.htm,Nicholas,10,18
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Reclamation-1,Primary,http://tidlospersonligstil.se/galleri/stilpersonligheter/stilpersonligheter-g-i/frida-kahlo/index.html,Nicholas,23,19
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Reclamation-1,Primary,http://www.elinatinsky.com/blog/category/detroit#.VL0mIorF9Zk,Nicholas,12,14
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Primary,http://www.theartsycraftsy.com/2013_01_01_archive.html,Nicholas,21,15
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Antony Gormley,Supplemental-1,Primary,http://easyweb.easynet.co.uk/~c.english/a-rings.html,Nicholas,62,29
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Primary,http://www.topos.ru/article/1776,Nicholas,43,29
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Primary,http://www.disabilityhistory.org/people.html,Nicholas,56,29
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,David Hockney,Supplemental-other (old),Primary,http://www.cinema-muenster.de/menu/programm/filmreihen/das-unautorisierte-begleitprogramm-zur-wiedereroeffnung-des-westfaelischen-landesmuseums.html,Mariko,45,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Initial,Claude Monet,Supplemental-1,Primary,http://otthonedes.blog.hu/2015/01/15/parizsi_kockak_xxxi_orsi_parizsa_iii,Mariko,67,1
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Andy Warhol,Supplemental-5-Artist-C,Primary,http://morricone.cn/index-eng.htm,Anthony,48,27
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Andy Warhol,Supplemental-5-Artist-C,Primary,http://morricone.cn/,Anthony,48,52
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Andy Warhol,Supplemental-5-Artist-C,Primary,http://morricone.cn/ns-personal/ns-personal-011.htm,Anthony,48,29
Thu Jan 15 2015 00:00:00 GMT-0500 (EST),Follow-up,Andy Warhol,Supplemental-5-Artist-C,Primary,http://morricone.cn/ns-personal/ns-personal-011-eng.htm,Anthony,48,33
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Marina Abramovic,Supplemental-1,Primary,http://www.kinoafisha.ru/index.php3?id1=29404&status=1,Theo,41,
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Roy Lichtenstein,Supplemental *,Primary,http://luckypony.co.za/roy-lichtenstein-at-the-centre-pompidou/,Theo,42,
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Claude Monet,Supplemental-1,Primary,http://www.cinquevalli.it/Dolceacqua.html,Mariko,20,16
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Claude Monet,Supplemental-1,Primary,http://timelineindex.com/content/view/1371,Mariko,38,20
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Claude Monet,Supplemental-1,Primary,http://sch1262.ru/project/mone.html,Mariko,29,17
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Gustav Klimt,Supplemental-1,Primary,http://www.lucarda.it/jimbrusciano/innerworld/,Mariko,34,24
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Follow-up,David Hockney,Supplemental-other (old),Primary,http://online.stockportgrammar.co.uk/sgsonline/login/index.php,Mariko,32,36
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Gustav Klimt,Supplemental-1,Primary,http://www.k8baldwin.com/beethoven-frieze.html,Mariko,18,16
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Gustav Klimt,Supplemental-1,Primary,http://www.julieanngregoryblog.com/2013/08/neue-galerie/,Mariko,12,1
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Claude Monet,Supplemental-1,Primary,http://www.drmichaelpilon.com/,Mariko,14,27
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,JR,Supplemental *,Primary,http://hightechgirlblog.com/2015/01/09/arte-o-incrivel-universo-de-jr-online/,Theo,21,1
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Marina Abramovic,Supplemental-1,Primary,http://loredanadenicola.com/archives/3103,Theo,14,1
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Andy Warhol,Supplemental-5-Artist-A,Primary,http://fashionfollower.com/Mainpage/andy-warhol-x-new-era/,Anthony,33,15
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Henri Matisse,Supplemental-2B,Primary,http://www.frontiere.info/hommage-an-den-russischen-maler-alexej-von-jawlensky-1864-1941/,Anthony,13,14
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Henri Matisse,Reclamation-1,Primary,http://www.lacase.mu/fr/maison-pratique/l-art-pictural-selon-jocelyn-thomasse-1758,Anthony,31,10
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Henri Matisse,Supplemental-2B,Primary,http://www.bilbaointernational.com/en/tree-grates-of-bilbao/,Anthony,31,14
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Follow-up,Sally Mann,Supplemental *,Primary,http://riddleoil.com/riddle-culture-news-feed,Nicholas,20,23
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Egon Schiele,Supplemental *,Primary,http://thisisjasonensler.com/blog/,Nicholas,14,24
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Andy Warhol,Supplemental-5-Artist-A,Primary,http://www.regionalstorefvg.com/tazza-omaggio-friulano-ad-andy-warhol,Anthony,17,1
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Roy Lichtenstein,Supplemental *,Primary,http://wirtrainierenaikido.com/crak/,Theo,14,1
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Follow-up,Banksy,Supplemental *,Primary,http://www.fiz-x.com/banksy-did-vermeer-in-latest-street-artwork/,Nicholas,28,1
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Claude Monet,Supplemental-1,Primary,http://www.katedudding.com/newsletters/monet-sargent.shtml,Mariko,28,14
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Antony Gormley,Supplemental-1,Primary,http://catalinaguede.com/2014/02/pruebas/,Nicholas,13,13
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Roy Lichtenstein,Supplemental *,Primary,http://www.beyondtheyalladog.com/2013/04/laocoon-and-his-sons/,Theo,22,11
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Claude Monet,Supplemental-1,Primary,http://isarielle.weebly.com/gallery.html,Mariko,97,1
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Henri Matisse,Reclamation-1,Primary,http://magdalenaiglesias.com/henri-matisse/,Anthony,13,1
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Reclamation-1,Primary,http://www.altaromablog.it/frida-kahlo-in-mostra-alle-scuderie-del-quirinale/,Nicholas,22,1
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Reclamation-1,Primary,http://www.yellowbreak.com/frida-kahlo/,Nicholas,20,12
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Reclamation-1,Primary,http://www.alanbrownstudio.com/links.htm,Nicholas,17,16
Fri Jan 16 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Primary,http://voiceoffire.blogspot.fr/,Nicholas,61,27
